"state_name","date","year","PVI","age_65_plus","gender_female","race_white","educ_hs_or_less","density","state_unemployment","nat_price_index","nat_gdp","stock_market","voter_turnout","net_approval","democratic_vote_share_adj","next_election_date","next_election_winner"
"Georgia","2004-11-01",2004,-0.120571157511032,0.0880879796297415,0.513129653259386,0.686095505998874,0.420007893135836,143.107106291188,5.1,0.0362162162162161,0.0100167411177225,0.17308868501529,0.562,0.680678945460286,0.416457673035904,"2004-11-02","Republican"
"Georgia","2008-11-01",2008,-0.137896243007532,0.0854634761410884,0.510464945271993,0.661572802213601,0.388713206113191,158.75199436103,7.7,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.625,37.4556307759601,0.473720362888051,"2008-11-04","Democrat"
"Georgia","2012-11-01",2012,-0.130164037350586,0.0963974676288484,0.513139971672,0.635315378847911,0.371159825798593,164.04026292547,8.8,0.0179601970339263,0.00113873245779605,0.144192256341789,0.59,-0.372406452736278,0.460433509019433,"2012-11-06","Democrat"
"Georgia","2016-11-01",2016,-0.120261917382915,0.127396631391043,0.518552363328537,0.617092491393759,0.36541103429829,169.255970344453,5.4,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.591,9.42744323299858,0.473388274006968,"2016-11-08","Republican"
"Hawaii","1980-11-01",1980,6.49965014920539e-06,0.101017456713194,0.491951863263573,0.303173160144261,0.534386122138688,136.093708527132,5.2,0.104851330203443,0.0186492512701093,0.479768786127168,0.469,-18.1350158604157,0.510840592350869,"1980-11-04","Republican"
"Hawaii","1984-11-01",1984,0.0969618951373867,0.0833044623333779,0.506452535885924,0.322221556143728,0.473994142801513,154.91703875969,5.8,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.484,-21.8242014445046,0.442962757823506,"1984-11-06","Republican"
"Hawaii","1988-11-01",1988,0.083923878230433,0.10301779313798,0.486292505942114,0.291360393613779,0.472440755857666,158.874503875969,3.2,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.479,-17.8431926877332,0.548062759801589,"1988-11-08","Republican"
"Hawaii","1992-11-01",1992,0.147946425211131,0.110271014745737,0.49308035414999,0.324524933714821,0.427764431208838,170.787182945736,4.9,0.0312046444121914,0.0104316468781038,0.153225806451613,0.469,21.7968830401155,0.567199777308213,"1992-11-03","Democrat"
"Hawaii","1996-11-01",1996,0.0925125907132319,0.142224199212517,0.505104789387318,0.323791725319593,0.406526401392273,171.555111627907,6.3,0.0325309043591411,0.0103838198802988,0.328930817610063,0.439,19.6340055883952,0.642761518082488,"1996-11-05","Democrat"
"Hawaii","2000-11-01",2000,0.159420325835003,0.136299702067725,0.493982779991518,0.248707771554256,0.377770572962363,186.180390697674,4,0.0344418052256532,0.00622889589411302,0.107893388006151,0.442,20.1917953028563,0.598272962804293,"2000-11-07","Republican"
"Hawaii","2004-11-01",2004,0.191136696072963,0.134960851128757,0.503595816758223,0.177718902135908,0.3600461138074,189.810139534884,3.2,0.0362162162162161,0.0100167411177225,0.17308868501529,0.482,0.680678945460286,0.544044480029303,"2004-11-02","Republican"
"Hawaii","2008-11-01",2008,0.132539216999225,0.133429232062388,0.508716298857361,0.215018917907502,0.380560612277187,194.539846511628,5.6,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.488,37.4556307759601,0.729937258784554,"2008-11-04","Democrat"
"Hawaii","2012-11-01",2012,0.317954709990868,0.150436918052556,0.51286534786309,0.18441253641757,0.350046256238363,203.840931782946,5.3,0.0179601970339263,0.00113873245779605,0.144192256341789,0.442,-0.372406452736278,0.717038485010744,"2012-11-06","Democrat"
"Hawaii","2016-11-01",2016,0.392753994552303,0.16344780038942,0.509365248720804,0.207333562495749,0.347260191365655,211.695541085271,3.1,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.423,9.42744323299858,0.674413374505355,"2016-11-08","Republican"
"Iowa","1980-11-01",1980,-0.00824133580676983,0.116401486071296,0.5176382343339,0.977268734335304,0.603215694951324,50.2045205187422,6.5,0.104851330203443,0.0186492512701093,0.479768786127168,0.636,-18.1350158604157,0.429368497287916,"1980-11-04","Republican"
"Iowa","1984-11-01",1984,-0.0342400354204027,0.140227138105737,0.509526051413687,0.975186333002872,0.55839872942812,49.2182302362764,7.2,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.641,-21.8242014445046,0.462761746699799,"1984-11-06","Republican"
"Iowa","1988-11-01",1988,0.0728863140133955,0.129123107903701,0.506138655352304,0.973499067298118,0.515202613760048,51.6414784153491,4.3,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.606,-17.8431926877332,0.551484811400825,"1988-11-08","Republican"
"Iowa","1992-11-01",1992,0.162978997048131,0.148318738897868,0.524511886715319,0.977878806585594,0.509346038273006,49.4860280689288,4.3,0.0312046444121914,0.0104316468781038,0.153225806451613,0.658,21.7968830401155,0.537325291135621,"1992-11-03","Democrat"
"Iowa","1996-11-01",1996,0.0494118872539623,0.149746794631022,0.497286210304539,0.961961293723801,0.421504947641706,50.0453583229703,3.5,0.0325309043591411,0.0103838198802988,0.328930817610063,0.588,19.6340055883952,0.557333889237327,"1996-11-05","Democrat"
"Iowa","2000-11-01",2000,0.016341639480966,0.143906032772671,0.493720840451362,0.958930784478514,0.435622599909444,50.4024865873157,3.1,0.0344418052256532,0.00622889589411302,0.107893388006151,0.632,20.1917953028563,0.501627791875182,"2000-11-07","Republican"
"Iowa","2004-11-01",2004,0.00345512525671454,0.130914478716696,0.508876140882901,0.948329426541257,0.405958288241162,51.5695594244093,4.5,0.0362162162162161,0.0100167411177225,0.17308868501529,0.699,0.680678945460286,0.496633207372871,"2004-11-02","Republican"
"Iowa","2008-11-01",2008,0.0130997225500214,0.134879066675408,0.509534658673507,0.936000763135531,0.401735677730883,51.860354236987,5,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.694,37.4556307759601,0.548487777894674,"2008-11-04","Democrat"
"Iowa","2012-11-01",2012,0.0220748523278308,0.122422041849714,0.510263458826725,0.931262913675261,0.383036652800166,53.0231852904601,4.9,0.0179601970339263,0.00113873245779605,0.144192256341789,0.703,-0.372406452736278,0.529593519281002,"2012-11-06","Democrat"
"Iowa","2016-11-01",2016,0.0208618055127495,0.157295952276678,0.503052725515371,0.928631331677487,0.344188017060641,54.730585894475,3.5,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.684,9.42744323299858,0.449364521548797,"2016-11-08","Republican"
"Idaho","1980-11-01",1980,-0.238607914501487,0.0762113232041373,0.505522908428023,0.980897406613022,0.49705681974523,10.8561484974329,7.4,0.104851330203443,0.0186492512701093,0.479768786127168,0.69,-18.1350158604157,0.274867732126688,"1980-11-04","Republican"
"Idaho","1984-11-01",1984,-0.322075504520107,0.10662565408911,0.503725752199375,0.976164672728407,0.467051095912006,11.5757894610864,7.4,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.62,-21.8242014445046,0.26724428802585,"1984-11-06","Republican"
"Idaho","1988-11-01",1988,-0.297640256578141,0.108133769190046,0.507764177538741,0.983705421582856,0.478990402367535,11.6598133010998,5.6,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.613,-17.8431926877332,0.367121771493669,"1988-11-08","Republican"
"Idaho","1992-11-01",1992,-0.211324292149577,0.102929011793914,0.507926538735052,0.955739690843399,0.464334221719188,12.5635533827208,6.3,0.0312046444121914,0.0104316468781038,0.153225806451613,0.656,21.7968830401155,0.403385169788434,"1992-11-03","Democrat"
"Idaho","1996-11-01",1996,-0.243679814720396,0.105982433852684,0.500775312409324,0.979184733347279,0.402036420917357,13.6254574721448,5.2,0.0325309043591411,0.0103838198802988,0.328930817610063,0.593,19.6340055883952,0.392009724242841,"1996-11-05","Democrat"
"Idaho","2000-11-01",2000,-0.298614668684358,0.104017722825072,0.501960328582999,0.974243485631867,0.394800269458363,15.2498325693838,4.8,0.0344418052256532,0.00622889589411302,0.107893388006151,0.572,20.1917953028563,0.29151509544256,"2000-11-07","Republican"
"Idaho","2004-11-01",2004,-0.394376001889461,0.114174711047706,0.511353408826998,0.95835971948376,0.378566777296284,15.5554467010544,4.7,0.0362162162162161,0.0100167411177225,0.17308868501529,0.632,0.680678945460286,0.306772618166357,"2004-11-02","Republican"
"Idaho","2008-11-01",2008,-0.37674750947606,0.123323142728806,0.496499454067249,0.95940248625287,0.357956500120177,17.64701257824,6.6,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.636,37.4556307759601,0.369754101949795,"2008-11-04","Democrat"
"Idaho","2012-11-01",2012,-0.340955956192745,0.124524886082712,0.506856497737001,0.944843515341123,0.356755171717237,18.4979664181337,6.7,0.0179601970339263,0.00113873245779605,0.144192256341789,0.598,-0.372406452736278,0.335786131564247,"2012-11-06","Democrat"
"Idaho","2016-11-01",2016,-0.359216114034823,0.130548629374457,0.50748751404038,0.941964669801036,0.334131148989377,19.2700859293656,3.6,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.592,9.42744323299858,0.316898233191944,"2016-11-08","Republican"
"Illinois","1980-11-01",1980,-0.0183901661322275,0.108504091922986,0.520861581493751,0.836737230929838,0.555633280234339,196.808120035461,8.9,0.104851330203443,0.0186492512701093,0.479768786127168,0.604,-18.1350158604157,0.45660337617889,"1980-11-04","Republican"
"Illinois","1984-11-01",1984,0.00417874596972478,0.104168323395365,0.50749525789819,0.84037450128367,0.497352561677754,200.140646631206,8.9,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.608,-21.8242014445046,0.435267466927793,"1984-11-06","Republican"
"Illinois","1988-11-01",1988,0.0452623338008734,0.113589911521385,0.516830431898576,0.827809334925026,0.491187157269656,202.988805851064,6.3,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.573,-17.8431926877332,0.489507230036411,"1988-11-08","Republican"
"Illinois","1992-11-01",1992,0.0562654851155074,0.118741718302788,0.516134751447636,0.809020181011713,0.462836934986317,207.510806382979,7.3,0.0312046444121914,0.0104316468781038,0.153225806451613,0.622,21.7968830401155,0.585882182122468,"1992-11-03","Democrat"
"Illinois","1996-11-01",1996,0.0912584330520254,0.11565044805256,0.517251220445957,0.803710910346645,0.399957455441789,210.010940780142,5.1,0.0325309043591411,0.0103838198802988,0.328930817610063,0.525,19.6340055883952,0.596050921854578,"1996-11-05","Democrat"
"Illinois","2000-11-01",2000,0.0986956339002649,0.108180914243944,0.517015007951985,0.809778871171873,0.390814394888223,217.993996985816,4.5,0.0344418052256532,0.00622889589411302,0.107893388006151,0.562,20.1917953028563,0.561800103158396,"2000-11-07","Republican"
"Illinois","2004-11-01",2004,0.113072108490161,0.116170647542641,0.513599770512565,0.806795558959234,0.395152849191131,221.71024929078,6.1,0.0362162162162161,0.0100167411177225,0.17308868501529,0.615,0.680678945460286,0.552086340495535,"2004-11-02","Republican"
"Illinois","2008-11-01",2008,0.126365577875624,0.113854198334729,0.510930972139799,0.781249194852951,0.36198358627542,224.178246808511,7.3,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.636,37.4556307759601,0.627324809216319,"2008-11-04","Democrat"
"Illinois","2012-11-01",2012,0.168056965871631,0.123637886209707,0.507145989926942,0.785244702898263,0.357381872540075,226.815772695035,9,0.0179601970339263,0.00113873245779605,0.144192256341789,0.589,-0.372406452736278,0.585775233921169,"2012-11-06","Democrat"
"Illinois","2016-11-01",2016,0.144552893133823,0.147437443709174,0.507749611294667,0.786513322639159,0.33620718923098,226.913714539007,5.5,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.622,9.42744323299858,0.590200513907115,"2016-11-08","Republican"
"Indiana","1980-11-01",1980,-0.0969572515115383,0.098416980019227,0.512503736292248,0.910311536705093,0.604664265103186,146.371018709873,9.6,0.104851330203443,0.0186492512701093,0.479768786127168,0.583,-18.1350158604157,0.402026713298502,"1980-11-04","Republican"
"Indiana","1984-11-01",1984,-0.0919159686711344,0.111492910236052,0.515601623621831,0.913198213431504,0.597805141238968,149.410059518889,8.4,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.57,-21.8242014445046,0.379265708783163,"1984-11-06","Republican"
"Indiana","1988-11-01",1988,-0.0660286348562651,0.107678015626106,0.522416790146993,0.906892155831758,0.581592190539779,146.363640020942,5.2,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.543,-17.8431926877332,0.39874008875068,"1988-11-08","Republican"
"Indiana","1992-11-01",1992,-0.107886105885405,0.126617252082463,0.522489108448278,0.904455376285507,0.574647697817451,151.011483838968,6.3,0.0312046444121914,0.0104316468781038,0.153225806451613,0.554,21.7968830401155,0.461651054660612,"1992-11-03","Democrat"
"Indiana","1996-11-01",1996,-0.140471828783624,0.11059647538412,0.517053518488688,0.917651589101084,0.476605246981303,164.947301534816,3.5,0.0325309043591411,0.0103838198802988,0.328930817610063,0.496,19.6340055883952,0.468515936449544,"1996-11-05","Democrat"
"Indiana","2000-11-01",2000,-0.154722407938214,0.11374023858031,0.51193640367189,0.932978410586032,0.462048501244425,160.914232454328,3.1,0.0344418052256532,0.00622889589411302,0.107893388006151,0.493,20.1917953028563,0.419952174674181,"2000-11-07","Republican"
"Indiana","2004-11-01",2004,-0.163467276938679,0.12103272641864,0.509937493247541,0.89223296120215,0.453978763980635,168.098495770301,5.6,0.0362162162162161,0.0100167411177225,0.17308868501529,0.548,0.680678945460286,0.395765237503415,"2004-11-02","Republican"
"Indiana","2008-11-01",2008,-0.179040040854662,0.111194130643623,0.501252256794549,0.893814969120801,0.451100898968899,174.624298861977,7.5,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.591,37.4556307759601,0.505219534453781,"2008-11-04","Democrat"
"Indiana","2012-11-01",2012,-0.0932614977682359,0.135809873694831,0.510137367169646,0.878498240604638,0.417016123290088,176.604333030228,8.4,0.0179601970339263,0.00113873245779605,0.144192256341789,0.552,-0.372406452736278,0.447996254026727,"2012-11-06","Democrat"
"Indiana","2016-11-01",2016,-0.123168214089109,0.150259074268595,0.512800670859192,0.85672147874686,0.421412840709182,178.488994516547,4.1,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.564,9.42744323299858,0.398826904754919,"2016-11-08","Republican"
"Kansas","1980-11-01",1980,-0.113140401139055,0.11699156073092,0.517326987166184,0.926313766683787,0.527637928398987,27.895534620247,4.6,0.104851330203443,0.0186492512701093,0.479768786127168,0.575,-18.1350158604157,0.365245105614797,"1980-11-04","Republican"
"Kansas","1984-11-01",1984,-0.14722219497091,0.137917339002826,0.526728725491921,0.931204001983566,0.497538912971256,28.757644413109,4.9,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.584,-21.8242014445046,0.329705228884303,"1984-11-06","Republican"
"Kansas","1988-11-01",1988,-0.158760158546407,0.137731128902791,0.509067618588289,0.917867985984075,0.454113474882114,29.6146234075659,4.5,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.56,-17.8431926877332,0.432724982978135,"1988-11-08","Republican"
"Kansas","1992-11-01",1992,-0.0816890044936514,0.123245097692002,0.51883076814877,0.916146289255481,0.440668560052609,30.5377694982009,4.7,0.0312046444121914,0.0104316468781038,0.153225806451613,0.639,21.7968830401155,0.464589444123824,"1992-11-03","Democrat"
"Kansas","1996-11-01",1996,-0.119071797475078,0.115088440356877,0.506643554428145,0.864134781745514,0.384379620864235,30.7200199358164,4.2,0.0325309043591411,0.0103838198802988,0.328930817610063,0.573,19.6340055883952,0.399276344520159,"1996-11-05","Democrat"
"Kansas","2000-11-01",2000,-0.257112601100686,0.15289385199579,0.515689271199682,0.883859369320203,0.377887077685869,31.8039257755519,3.8,0.0344418052256532,0.00622889589411302,0.107893388006151,0.556,20.1917953028563,0.390830925364719,"2000-11-07","Republican"
"Kansas","2004-11-01",2004,-0.241768946867564,0.126312653708822,0.507251868219458,0.875036463857538,0.36378548211251,32.6357518477098,5.3,0.0362162162162161,0.0100167411177225,0.17308868501529,0.616,0.680678945460286,0.371329012189178,"2004-11-02","Republican"
"Kansas","2008-11-01",2008,-0.23025500348075,0.134078102003403,0.50540189646562,0.888781117422443,0.354502351801994,33.0971728824273,5.2,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.62,37.4556307759601,0.423877241810906,"2008-11-04","Democrat"
"Kansas","2012-11-01",2012,-0.227493049389668,0.136812490428278,0.514283366580288,0.865398787628826,0.309112741363536,33.6705946708159,5.6,0.0179601970339263,0.00113873245779605,0.144192256341789,0.569,-0.372406452736278,0.388866732547469,"2012-11-06","Democrat"
"Kansas","2016-11-01",2016,-0.252533642629433,0.136942388742141,0.506611499496181,0.849299734403372,0.336814413856017,34.6804237576583,4,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.577,9.42744323299858,0.388885296573933,"2016-11-08","Republican"
"Kentucky","1980-11-01",1980,0.0251198432659372,0.10801510124927,0.522780385877053,0.945348017501186,0.620580537565233,84.2370810743904,8.8,0.104851330203443,0.0186492512701093,0.479768786127168,0.505,-18.1350158604157,0.492467390114653,"1980-11-04","Republican"
"Kentucky","1984-11-01",1984,0.0812590788247829,0.106591151282807,0.525410360895439,0.905951248241612,0.568548871435216,89.6398489912118,8.7,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.518,-21.8242014445046,0.39635817610548,"1984-11-06","Republican"
"Kentucky","1988-11-01",1988,0.00483040453528627,0.117437845791851,0.518811055938112,0.904686050224528,0.595821304253776,88.1823210793415,7.1,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.493,-17.8431926877332,0.441462321882115,"1988-11-08","Republican"
"Kentucky","1992-11-01",1992,-0.035256522527094,0.12693474028347,0.522218488887907,0.937889583505534,0.56708633629519,89.8139561826959,6.8,0.0312046444121914,0.0104316468781038,0.153225806451613,0.538,21.7968830401155,0.518687776947661,"1992-11-03","Democrat"
"Kentucky","1996-11-01",1996,-0.0335556287873342,0.124396110530453,0.516590698808198,0.929167977652813,0.455974629060962,95.3559388538185,5.9,0.0325309043591411,0.0103838198802988,0.328930817610063,0.482,19.6340055883952,0.505290511843428,"1996-11-05","Democrat"
"Kentucky","2000-11-01",2000,-0.0710421837038627,0.121141652465487,0.513774747889287,0.9030788036351,0.480447517520653,95.6722138878574,4.3,0.0344418052256532,0.00622889589411302,0.107893388006151,0.522,20.1917953028563,0.422722129959838,"2000-11-07","Republican"
"Kentucky","2004-11-01",2004,-0.14092505631325,0.128566380749548,0.510575025480301,0.89742999656084,0.454711523193804,100.160622849363,5.2,0.0362162162162161,0.0100167411177225,0.17308868501529,0.587,0.680678945460286,0.399923800845261,"2004-11-02","Republican"
"Kentucky","2008-11-01",2008,-0.171417218199066,0.116890335356351,0.51755958700026,0.904326395850002,0.462301489850918,101.657959896027,7.8,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.579,37.4556307759601,0.417665724122954,"2008-11-04","Democrat"
"Kentucky","2012-11-01",2012,-0.222512931593554,0.129412115735188,0.510715962575411,0.89639994328707,0.416924827611032,106.107644758015,8.1,0.0179601970339263,0.00113873245779605,0.144192256341789,0.557,-0.372406452736278,0.384572276061951,"2012-11-06","Democrat"
"Kentucky","2016-11-01",2016,-0.262081086201687,0.15808472303782,0.514033927269246,0.882989406199081,0.405654981106105,106.838679539547,5.2,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.586,9.42744323299858,0.343293709824901,"2016-11-08","Republican"
"Louisiana","1980-11-01",1980,-0.0111013641383814,0.105428235784369,0.515019861882916,0.707875784059424,0.589646587927809,79.1307450075222,7.3,0.104851330203443,0.0186492512701093,0.479768786127168,0.54,-18.1350158604157,0.471891140114007,"1980-11-04","Republican"
"Louisiana","1984-11-01",1984,0.0469224363300007,0.0925778775381422,0.507307110533289,0.703568009291545,0.529795635829701,88.5953178904849,10,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.565,-21.8242014445046,0.385808388374578,"1984-11-06","Republican"
"Louisiana","1988-11-01",1988,-0.021282402061389,0.0915363440537209,0.510498167579235,0.709124071038436,0.536556732571123,89.4560536240546,10,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.554,-17.8431926877332,0.448087076760503,"1988-11-08","Republican"
"Louisiana","1992-11-01",1992,-0.0305942840749627,0.113503131021076,0.52525448292142,0.712788147541747,0.528542947565521,83.3573934010675,7.9,0.0312046444121914,0.0104316468781038,0.153225806451613,0.597,21.7968830401155,0.526651378604156,"1992-11-03","Democrat"
"Louisiana","1996-11-01",1996,-0.0182978488633962,0.0980381759148569,0.514021557648202,0.68547377478061,0.456169558880733,89.9306349566185,6.4,0.0325309043591411,0.0103838198802988,0.328930817610063,0.578,19.6340055883952,0.565608382715921,"1996-11-05","Democrat"
"Louisiana","2000-11-01",2000,0.0234164234331247,0.116256925278048,0.529677132146855,0.62974241506262,0.471810799480652,88.8297388867135,5.7,0.0344418052256532,0.00622889589411302,0.107893388006151,0.564,20.1917953028563,0.460607540336528,"2000-11-07","Republican"
"Louisiana","2004-11-01",2004,-0.0539380053119694,0.119896149869685,0.515206075768226,0.658804017436359,0.45147315536673,91.6464008820559,5.9,0.0362162162162161,0.0100167411177225,0.17308868501529,0.611,0.680678945460286,0.426690587307565,"2004-11-02","Republican"
"Louisiana","2008-11-01",2008,-0.112324333317264,0.135657590090465,0.518040121393386,0.672836696936481,0.411685837188369,86.8102833707726,5.8,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.612,37.4556307759601,0.405428258384146,"2008-11-04","Democrat"
"Louisiana","2012-11-01",2012,-0.227485736970613,0.122003969460229,0.522251335386127,0.652722768781417,0.391689366263878,91.0412190095419,6.8,0.0179601970339263,0.00113873245779605,0.144192256341789,0.602,-0.372406452736278,0.41253174385886,"2012-11-06","Democrat"
"Louisiana","2016-11-01",2016,-0.226260617375726,0.122162830077544,0.518004295887992,0.631731484325348,0.422107059942762,93.9044321249717,6,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.6,9.42744323299858,0.398283227621922,"2016-11-08","Republican"
"Massachusetts","1980-11-01",1980,0.187427951837193,0.117726342098154,0.516052351960327,0.951866769192536,0.550375235324163,685.555663073756,5.7,0.104851330203443,0.0186492512701093,0.479768786127168,0.614,-18.1350158604157,0.499093269831437,"1980-11-04","Republican"
"Massachusetts","1984-11-01",1984,0.113500866022271,0.122372946664307,0.512307262677774,0.961272346349288,0.517490904945954,698.268887004965,4.2,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.599,-21.8242014445046,0.486016697627406,"1984-11-06","Republican"
"Massachusetts","1988-11-01",1988,0.142631126676567,0.123655237987189,0.528258266883845,0.938413228608179,0.471088466707687,709.928676274676,3.4,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.6,-17.8431926877332,0.53982588933187,"1988-11-08","Republican"
"Massachusetts","1992-11-01",1992,0.157118089408502,0.129853487244269,0.511581636332574,0.927171481474751,0.452691813153592,706.721458156715,8.1,0.0312046444121914,0.0104316468781038,0.153225806451613,0.638,21.7968830401155,0.620923468400361,"1992-11-03","Democrat"
"Massachusetts","1996-11-01",1996,0.168979692116595,0.124229011904817,0.513651515210016,0.911757305917173,0.397298029501594,728.03146300109,4.2,0.0325309043591411,0.0103838198802988,0.328930817610063,0.584,19.6340055883952,0.68639835449174,"1996-11-05","Democrat"
"Massachusetts","2000-11-01",2000,0.251737425994955,0.12731204773435,0.520155111932093,0.889219120602422,0.399976084250584,740.802473053167,3.1,0.0344418052256532,0.00622889589411302,0.107893388006151,0.599,20.1917953028563,0.647893437606338,"2000-11-07","Republican"
"Massachusetts","2004-11-01",2004,0.287385826480655,0.132156077924891,0.512026869064263,0.889349207352271,0.368431680808104,783.636501150539,4.9,0.0362162162162161,0.0100167411177225,0.17308868501529,0.642,0.680678945460286,0.627428555129919,"2004-11-02","Republican"
"Massachusetts","2008-11-01",2008,0.282425567051172,0.131812727796569,0.517018616459832,0.860174050513693,0.33029251206632,767.199553106455,6.5,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.668,37.4556307759601,0.63197078213353,"2008-11-04","Democrat"
"Massachusetts","2012-11-01",2012,0.212697032564639,0.144798634475308,0.513562726570694,0.843493875283388,0.34261526866655,792.319570061766,6.7,0.0179601970339263,0.00113873245779605,0.144192256341789,0.659,-0.372406452736278,0.6178568074906,"2012-11-06","Democrat"
"Massachusetts","2016-11-01",2016,0.194998239946575,0.156234317985568,0.518812595860227,0.812064688163613,0.314040273629527,806.361270437205,3.7,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.672,9.42744323299858,0.646512786896295,"2016-11-08","Republican"
"Maryland","1980-11-01",1980,0.0281131527403905,0.0797262592263143,0.512066251924472,0.751057279399246,0.539724170037623,389.413231540134,6.7,0.104851330203443,0.0186492512701093,0.479768786127168,0.52,-18.1350158604157,0.516191380662185,"1980-11-04","Republican"
"Maryland","1984-11-01",1984,0.113752021030046,0.0959379564934457,0.518756585163879,0.753462975899267,0.507664830023939,396.279517821689,5.1,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.538,-21.8242014445046,0.472424728078554,"1984-11-06","Republican"
"Maryland","1988-11-01",1988,0.130792227768663,0.0971948555648292,0.510030522149729,0.738908540855029,0.49730409784999,425.875281270682,4,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.516,-17.8431926877332,0.48535569768883,"1988-11-08","Republican"
"Maryland","1992-11-01",1992,0.0686168171695158,0.112313591428452,0.5090747304697,0.711961026912911,0.481947758642234,447.669744729129,6.5,0.0312046444121914,0.0104316468781038,0.153225806451613,0.577,21.7968830401155,0.582999000392177,"1992-11-03","Democrat"
"Maryland","1996-11-01",1996,0.0848578942827975,0.125659858757945,0.518052457389043,0.664998599000607,0.409815388211203,477.609866691879,5,0.0325309043591411,0.0103838198802988,0.328930817610063,0.504,19.6340055883952,0.586384234862724,"1996-11-05","Democrat"
"Maryland","2000-11-01",2000,0.0827540125473384,0.132036745865767,0.516627722484566,0.666137146356758,0.393465037868892,477.089055497778,3.6,0.0344418052256532,0.00622889589411302,0.107893388006151,0.555,20.1917953028563,0.583645889984493,"2000-11-07","Republican"
"Maryland","2004-11-01",2004,0.14100744523338,0.113528934493614,0.513621365035397,0.651790949302829,0.364522843800386,515.990665595159,4.2,0.0362162162162161,0.0100167411177225,0.17308868501529,0.629,0.680678945460286,0.565655842075012,"2004-11-02","Republican"
"Maryland","2008-11-01",2008,0.157642723657889,0.11594687395114,0.513509191850593,0.644113132756008,0.365107111200065,530.639998109105,5.4,0.0109991747061668,-0.00910379412712603,-0.199298813376483,0.67,37.4556307759601,0.629300872928855,"2008-11-04","Democrat"
"Maryland","2012-11-01",2012,0.177805812230174,0.121275974600297,0.514078189493158,0.608688022148652,0.341574769429775,547.316976458353,6.9,0.0179601970339263,0.00113873245779605,0.144192256341789,0.666,-0.372406452736278,0.63321725786906,"2012-11-06","Democrat"
"Maryland","2016-11-01",2016,0.216703960911927,0.134427480486978,0.516600055931781,0.597270578862479,0.30012898666283,561.489796728751,4.4,0.0167046891608582,0.00629298346782337,0.0162974009373669,0.664,9.42744323299858,0.640162496847694,"2016-11-08","Republican"
"Maine","1980-11-01",1980,-0.0207773421008362,0.123921029293768,0.526543541810367,0.992380110455759,0.610330100367404,32.0814391088364,7.9,0.104851330203443,0.0186492512701093,0.479768786127168,0.654,-18.1350158604157,0.480905165659766,"1980-11-04","Republican"
"Maine","1984-11-01",1984,0.0434897044237589,0.104101633296479,0.511940731543465,0.987570815143487,0.546024591720875,34.1254186361584,5.8,0.0415430267062316,0.00820862811487655,-0.0027247956403269,0.658,-21.8242014445046,0.389308820993984,"1984-11-06","Republican"
"Maine","1988-11-01",1988,-0.0115247403594016,0.137622128371155,0.512222116446039,0.992403729674916,0.555892154777352,33.9213505946109,3.6,0.0424610051993066,0.0133249582322765,-0.0421940928270044,0.625,-17.8431926877332,0.442289812965317,"1988-11-08","Republican"
